"EX_fe2_e"	 2.267886952792825E-02	 0.000000000000000E+00
"EX_glc__D_e"	 2.000000000007276E-01	 0.000000000000000E+00
"EX_glyc_e"	 5.516780923052670E+01	 0.000000000000000E+00
"EX_h2o_e"	 1.907987765669459E+03	 0.000000000000000E+00
"EX_k_e"	 0.000000000000000E+00	 1.065059383867469E+01
"EX_mg2_e"	 0.000000000000000E+00	 6.730240333001234E-01
"EX_mn2_e"	 2.664356997810906E-02	 0.000000000000000E+00
"EX_nh4_e"	 1.591482591597014E+00	 0.000000000000000E+00
"EX_o2_e"	 2.000000000007276E-01	 0.000000000000000E+00
"EX_pi_e"	 0.000000000000000E+00	 2.339983038272572E+01
"EX_so4_e"	 2.796338141523232E+01	 0.000000000000000E+00
"EX_zn2_e"	 2.606894098388710E-01	 0.000000000000000E+00
"FE2t_c_e"	 0.000000000000000E+00	 2.254606952792826E-02
"FECOOR_m"	 5.197546964710059E+03	 0.000000000000000E+00
"GALUi_c"	 0.000000000000000E+00	 4.495439281891089E+01
"GF6PTA_c"	 0.000000000000000E+00	 6.003678289993983E-01
"GLYGS_c"	 0.000000000000000E+00	 1.224873145889943E+01
"H2Ot_c_e"	 2.804897219880022E+04	 0.000000000000000E+00
"H2Ot_c_m"	 4.223829869146203E+04	 0.000000000000000E+00
"HACNH_m"	 0.000000000000000E+00	 2.459359518916897E+01
"HCITR_m"	 0.000000000000000E+00	 2.459359518916897E+01
"HCITS_m"	 0.000000000000000E+00	 2.459359518916897E+01
"HICITD_m"	 0.000000000000000E+00	 2.459359518916897E+01
"HISTD_c"	 0.000000000000000E+00	 9.645550872372155E-02
"HISTP_c"	 0.000000000000000E+00	 9.645550872372155E-02
"HSTPT_c"	 0.000000000000000E+00	 9.645550872372155E-02
"ICDHx_m"	 9.999999999999999E-05	 0.000000000000000E+00
"ICDHyi_m"	 9.999635420658660E-05	 0.000000000000000E+00
"IG3PS_c"	 0.000000000000000E+00	 9.645550872372155E-02
"IGPDH_c"	 0.000000000000000E+00	 9.645550872372155E-02
"ILETA_m"	 1.085122821775727E+02	 0.000000000000000E+00
"ILEt_c_m"	 1.085122821775727E+02	 0.000000000000000E+00
"IMPC_c"	 0.000000000000000E+00	 5.654099366059029E-02
"IPMD_c"	 0.000000000000000E+00	 9.298363896422188E+00
"IPPMIa_c"	 3.045128681402374E+02	 0.000000000000000E+00
"IPPMIb_c"	 3.045128681402374E+02	 0.000000000000000E+00
"IPPS_c"	 1.475694964219076E+02	 0.000000000000000E+00
"KARA1i_m"	 0.000000000000000E+00	 3.997041254071576E+00
"KARA2i_m"	 0.000000000000000E+00	 3.394565093188930E+00
"Ktps_e"	 1.052986383867469E+01	 0.000000000000000E+00
"LDHDf_c"	 0.000000000000000E+00	 1.043081283569336E-04
"LEUTA_c"	 3.045128681402374E+02	 0.000000000000000E+00
"M1PS_c"	 4.186823302631059E+00	 0.000000000000000E+00
"MAN1PT_c"	 0.000000000000000E+00	 1.637232170350103E+01
"MAN6PI_c"	 3.168044921190971E+02	 0.000000000000000E+00
"MI1PP_c"	 4.186823302631059E+00	 0.000000000000000E+00
"NDPK1_c"	 0.000000000000000E+00	 3.641662061619069E+03
"NDPK2_c"	 0.000000000000000E+00	 2.482629580449770E+01
"NDPK7_c"	 4.556478530179506E-01	 0.000000000000000E+00
"NH4t_c_m"	 2.571663317605010E+03	 0.000000000000000E+00
"OMCDC_c"	 0.000000000000000E+00	 9.298363896422188E+00
"OMPDC_c"	 4.203263271134438E+01	 0.000000000000000E+00
"ORPT_c"	 1.346191043265892E+02	 0.000000000000000E+00
"PAPSR_c"	 0.000000000000000E+00	 2.849996604910255E+01
"PDH_m"	 1.059824999356025E+02	 0.000000000000000E+00
"PGMT_c"	 0.000000000000000E+00	 4.495439281891089E+01
"PHETA1_c"	 1.414393860611520E+02	 0.000000000000000E+00
"PItps_e"	 2.328379236864123E+01	 0.000000000000000E+00
"PMANM_c"	 3.168044921190971E+02	 0.000000000000000E+00
"PPND2_c"	 0.000000000000000E+00	 1.951486775375575E+01
"PPNDH_c"	 0.000000000000000E+00	 2.861988245374803E+00
"PRAMPC_c"	 0.000000000000000E+00	 9.645550872372155E-02
"PRATPP_c"	 0.000000000000000E+00	 9.645550872372155E-02
"PRMICI_c"	 0.000000000000000E+00	 9.645550872372155E-02
"PSCIT_c"	 0.000000000000000E+00	 2.705157714551272E+01
"RNDR1_c"	 6.764169079125040E-01	 0.000000000000000E+00
"RNDR2_c"	 4.564378519267328E-01	 0.000000000000000E+00
"RNDR3_c"	 0.000000000000000E+00	 1.065344968491049E+00
"SACCD1_c"	 0.000000000000000E+00	 2.459359518916897E+01
"SACCD2_c"	 0.000000000000000E+00	 2.459359518916897E+01
"SADT_c"	 0.000000000000000E+00	 4.906340740799486E+00
"SHK3Di_c"	 0.000000000000000E+00	 2.705157714551272E+01
"SHKK_c"	 0.000000000000000E+00	 2.705157714551272E+01
"SO3R_c"	 0.000000000000000E+00	 2.849996604910255E+01
"SO4t_c_e"	 0.000000000000000E+00	 2.794507001523233E+01
"TMDS_c"	 2.272708932936696E-02	 0.000000000000000E+00
"TRDR_c"	 0.000000000000000E+00	 2.688529818537272E+01
"TRE6PP_c"	 0.000000000000000E+00	 6.139288194085060E-01
"TRE6PS_c"	 0.000000000000000E+00	 6.139288194085060E-01
"TYRTA_c"	 0.000000000000000E+00	 1.951486775375575E+01
"UAGDP_c"	 0.000000000000000E+00	 6.003678289993983E-01
"VALTA_c"	 1.475694964219076E+02	 0.000000000000000E+00
"VALTA_m"	 4.124209912051629E+02	 0.000000000000000E+00
"VALt_c_m"	 4.124209912051629E+02	 0.000000000000000E+00
"compACYLCOA_c"	 4.613674472235557E+01	 0.000000000000000E+00
