"ALAt_c_m"	 0.000000000000000E+00	 2.000000000000000E+08
"ALDD2x_c"	 0.000000000000000E+00	 2.000000000000000E+08
"ALDD2y_c"	 0.000000000000000E+00	 2.000000000000000E+08
"ALPHNH_c"	 0.000000000000000E+00	 2.000000000000000E+08
"ANPRT_c"	 2.000000000000000E+08	 2.000000000000000E+08
"ANS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"ARGN_c"	 0.000000000000000E+00	 2.000000000000000E+08
"ARGSL_c"	 2.000000000000000E+08	 2.000000000000000E+08
"ARGSS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"ASAD_c"	 2.000000000000000E+08	 2.000000000000000E+08
"ASNS1_c"	 2.000000000000000E+08	 2.000000000000000E+08
"ASPCT_c"	 2.000000000000000E+08	 2.000000000000000E+08
"ASPGLUt_c_m"	 2.000000000000000E+08	 2.000000000000000E+08
"ASPK_c"	 2.000000000000000E+08	 2.000000000000000E+08
"ASPTA_c"	 2.000000000000000E+08	 2.000000000000000E+08
"ASPTAi_m"	 2.000000000000000E+08	 2.000000000000000E+08
"ATPPRT_c"	 2.000000000000000E+08	 2.000000000000000E+08
"ATPS_m"	 2.000000000000000E+08	 2.000000000000000E+08
"BPNT_c"	 2.000000000000000E+08	 2.000000000000000E+08
"C14STR_c"	 2.000000000000000E+08	 2.000000000000000E+08
"C22STDSy_c"	 2.000000000000000E+08	 2.000000000000000E+08
"C3STDH1_c"	 2.000000000000000E+08	 2.000000000000000E+08
"C3STDH2_c"	 2.000000000000000E+08	 2.000000000000000E+08
"C3STKR1_c"	 2.000000000000000E+08	 2.000000000000000E+08
"C3STKR2_c"	 2.000000000000000E+08	 2.000000000000000E+08
"C4STMO1_c"	 2.000000000000000E+08	 2.000000000000000E+08
"C4STMO2_c"	 2.000000000000000E+08	 2.000000000000000E+08
"C4STMO3_c"	 2.000000000000000E+08	 2.000000000000000E+08
"C4STMO4_c"	 2.000000000000000E+08	 2.000000000000000E+08
"C5STDS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"C8STI_c"	 2.000000000000000E+08	 2.000000000000000E+08
"CA2t_c_e"	 2.000000000000000E+08	 2.000000000000000E+08
"CBL_c"	 0.000000000000000E+00	 2.000000000000000E+08
"CBPS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"CHORM_c"	 2.000000000000000E+08	 2.000000000000000E+08
"CHORS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"CHTNS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"CITICITta_m"	 0.000000000000000E+00	 2.000000000000000E+08
"CITMALta_m"	 0.000000000000000E+00	 2.000000000000000E+08
"CO2t_c_e"	 2.000000000000000E+08	 2.000000000000000E+08
"CO2t_c_m"	 2.000000000000000E+08	 2.000000000000000E+08
"CS_m"	 2.000000000000000E+08	 2.000000000000000E+08
"CTPS2_c"	 2.000000000000000E+08	 2.000000000000000E+08
"CU2t_c_e"	 2.000000000000000E+08	 2.000000000000000E+08
"CYSS_c"	 0.000000000000000E+00	 2.000000000000000E+08
"CYSTGL_c"	 0.000000000000000E+00	 2.000000000000000E+08
"CYSTS_c"	 0.000000000000000E+00	 2.000000000000000E+08
"CYTK1_c"	 2.000000000000000E+08	 2.000000000000000E+08
"DDPA_c"	 2.000000000000000E+08	 2.000000000000000E+08
"DHAD1_m"	 2.000000000000000E+08	 2.000000000000000E+08
"DHAD2_m"	 2.000000000000000E+08	 2.000000000000000E+08
"DHFRi_c"	 2.000000000000000E+08	 2.000000000000000E+08
"DHORDfum_c"	 2.000000000000000E+08	 2.000000000000000E+08
"DHORTS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"DHQS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"DHQTi_c"	 2.000000000000000E+08	 2.000000000000000E+08
"DMATT_c"	 2.000000000000000E+08	 2.000000000000000E+08
"DOLPMT_c"	 2.000000000000000E+08	 2.000000000000000E+08
"DPMVD_c"	 2.000000000000000E+08	 2.000000000000000E+08
"DTMPK_c"	 2.000000000000000E+08	 2.000000000000000E+08
"DUTPDP_c"	 2.000000000000000E+08	 2.000000000000000E+08
"ENO_c"	 2.000000000000000E+08	 2.000000000000000E+08
"ETFOXRq9_m"	 2.000000000000000E+08	 2.000000000000000E+08
"EX_ca2_e"	 2.000000000000000E+08	 2.000000000000000E+08
"EX_co2_e"	 2.000000000000000E+08	 2.000000000000000E+08
"EX_cu2_e"	 2.000000000000000E+08	 2.000000000000000E+08
"EX_fe2_e"	 2.000000000000000E+08	 2.000000000000000E+08
"EX_glc__D_e"	 0.000000000000000E+00	 2.000000000000000E+08
"EX_h2o_e"	 2.000000000000000E+08	 2.000000000000000E+08
"EX_h_e"	 2.000000000000000E+08	 2.000000000000000E+08
"EX_k_e"	 2.000000000000000E+08	 2.000000000000000E+08
"EX_mg2_e"	 2.000000000000000E+08	 2.000000000000000E+08
"EX_mn2_e"	 2.000000000000000E+08	 2.000000000000000E+08
"EX_nh4_e"	 2.000000000000000E+08	 2.000000000000000E+08
"EX_o2_e"	 2.000000000000000E+08	 2.000000000000000E+08
"EX_pi_e"	 2.000000000000000E+08	 2.000000000000000E+08
"EX_so4_e"	 2.000000000000000E+08	 2.000000000000000E+08
"EX_zn2_e"	 2.000000000000000E+08	 2.000000000000000E+08
"FADH2t_c_m"	 0.000000000000000E+00	 2.000000000000000E+08
"FADt_c_m"	 0.000000000000000E+00	 2.000000000000000E+08
"FBA3_c"	 2.000000000000000E+08	 2.000000000000000E+08
"FBA_c"	 2.000000000000000E+08	 2.000000000000000E+08
"FBP_c"	 2.000000000000000E+08	 2.000000000000000E+08
"FDH_c"	 2.000000000000000E+08	 2.000000000000000E+08
"FE2t_c_e"	 2.000000000000000E+08	 2.000000000000000E+08
"FECOOR_m"	 2.000000000000000E+08	 2.000000000000000E+08
"FECRq9_m"	 2.000000000000000E+08	 2.000000000000000E+08
"FKYNH_c"	 2.000000000000000E+08	 2.000000000000000E+08
"FORt_c_m"	 2.000000000000000E+08	 2.000000000000000E+08
"FRD_c"	 0.000000000000000E+00	 2.000000000000000E+08
"FTHFL_c"	 2.000000000000000E+08	 2.000000000000000E+08
"FTHFL_m"	 2.000000000000000E+08	 2.000000000000000E+08
"FUM_c"	 2.000000000000000E+08	 2.000000000000000E+08
"FUM_m"	 2.000000000000000E+08	 2.000000000000000E+08
"G5SADr_c"	 2.000000000000000E+08	 2.000000000000000E+08
"G5SADr_m"	 2.000000000000000E+08	 2.000000000000000E+08
"G5SDy_c"	 0.000000000000000E+00	 2.000000000000000E+08
"G6PDH2i_c"	 2.000000000000000E+08	 2.000000000000000E+08
"GALUi_c"	 2.000000000000000E+08	 2.000000000000000E+08
"GAPD_c"	 2.000000000000000E+08	 2.000000000000000E+08
"GARFT_c"	 2.000000000000000E+08	 2.000000000000000E+08
"GF6PTA_c"	 2.000000000000000E+08	 2.000000000000000E+08
"GHMT2r_c"	 2.000000000000000E+08	 2.000000000000000E+08
"GHMT2r_m"	 2.000000000000000E+08	 2.000000000000000E+08
"GK1_c"	 2.000000000000000E+08	 2.000000000000000E+08
"GK2_c"	 0.000000000000000E+00	 2.000000000000000E+08
"GLCt_c_e"	 2.000000000000000E+08	 2.000000000000000E+08
"GLNS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"GLU5K_c"	 0.000000000000000E+00	 2.000000000000000E+08
"GLUDC_c"	 0.000000000000000E+00	 2.000000000000000E+08
"GLUDxi_c"	 0.000000000000000E+00	 2.000000000000000E+08
"GLUDy_c"	 2.000000000000000E+08	 2.000000000000000E+08
"GLUPRT_c"	 2.000000000000000E+08	 2.000000000000000E+08
"GLUSx_c"	 0.000000000000000E+00	 2.000000000000000E+08
"GLUt_c_m"	 2.000000000000000E+08	 2.000000000000000E+08
"GLYCL_m"	 2.000000000000000E+08	 2.000000000000000E+08
"GLYGS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"GLYOX_c"	 0.000000000000000E+00	 2.000000000000000E+08
"GLYt_c_m"	 2.000000000000000E+08	 2.000000000000000E+08
"GMPS2_c"	 2.000000000000000E+08	 2.000000000000000E+08
"GND_c"	 2.000000000000000E+08	 2.000000000000000E+08
"GRTT_c"	 2.000000000000000E+08	 2.000000000000000E+08
"H2Ot_c_e"	 2.000000000000000E+08	 2.000000000000000E+08
"H2Ot_c_m"	 2.000000000000000E+08	 2.000000000000000E+08
"HACNH_m"	 2.000000000000000E+08	 2.000000000000000E+08
"HCITR_m"	 2.000000000000000E+08	 2.000000000000000E+08
"HCITS_m"	 2.000000000000000E+08	 2.000000000000000E+08
"HCO3E_c"	 2.000000000000000E+08	 2.000000000000000E+08
"HCYSMT_c"	 0.000000000000000E+00	 2.000000000000000E+08
"HEX1_c"	 2.000000000000000E+08	 2.000000000000000E+08
"HICITD_m"	 2.000000000000000E+08	 2.000000000000000E+08
"HISTD_c"	 2.000000000000000E+08	 2.000000000000000E+08
"HISTP_c"	 2.000000000000000E+08	 2.000000000000000E+08
"HMGCOAR_c"	 2.000000000000000E+08	 2.000000000000000E+08
"HMGCOAS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"HSDx_c"	 0.000000000000000E+00	 2.000000000000000E+08
"HSDy_c"	 0.000000000000000E+00	 2.000000000000000E+08
"HSERTA_c"	 2.000000000000000E+08	 2.000000000000000E+08
"HSK_c"	 2.000000000000000E+08	 2.000000000000000E+08
"HSTPT_c"	 2.000000000000000E+08	 2.000000000000000E+08
"Ht_c_m"	 0.000000000000000E+00	 2.000000000000000E+08
"ICDHx_m"	 2.000000000000000E+08	 2.000000000000000E+08
"ICDHyi_m"	 0.000000000000000E+00	 2.000000000000000E+08
"ICL_1_c"	 0.000000000000000E+00	 2.000000000000000E+08
"IG3PS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"IGPDH_c"	 2.000000000000000E+08	 2.000000000000000E+08
"IGPS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"ILETA_m"	 2.000000000000000E+08	 2.000000000000000E+08
"ILEt_c_m"	 2.000000000000000E+08	 2.000000000000000E+08
"IMPC_c"	 2.000000000000000E+08	 2.000000000000000E+08
"IMPD_c"	 2.000000000000000E+08	 2.000000000000000E+08
"IPDDI_c"	 2.000000000000000E+08	 2.000000000000000E+08
"IPMD_c"	 2.000000000000000E+08	 2.000000000000000E+08
"IPPMIa_c"	 2.000000000000000E+08	 2.000000000000000E+08
"IPPMIb_c"	 2.000000000000000E+08	 2.000000000000000E+08
"IPPS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"KARA1i_m"	 2.000000000000000E+08	 2.000000000000000E+08
"KARA2i_m"	 2.000000000000000E+08	 2.000000000000000E+08
"KYN_c"	 2.000000000000000E+08	 2.000000000000000E+08
"Kt_c_e"	 2.000000000000000E+08	 2.000000000000000E+08
"LACPYRt_c_m"	 2.000000000000000E+08	 2.000000000000000E+08
"LACtps_m"	 0.000000000000000E+00	 2.000000000000000E+08
"LALDO3_c"	 2.000000000000000E+08	 2.000000000000000E+08
"LCADi_c"	 2.000000000000000E+08	 2.000000000000000E+08
"LEUTA_c"	 2.000000000000000E+08	 2.000000000000000E+08
"LGTHL_c"	 0.000000000000000E+00	 2.000000000000000E+08
"LLFC2O_c"	 2.000000000000000E+08	 2.000000000000000E+08
"LNS14DMy_c"	 2.000000000000000E+08	 2.000000000000000E+08
"LNSTLS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"M1PS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"MALS_c"	 0.000000000000000E+00	 2.000000000000000E+08
"MALt2_m"	 0.000000000000000E+00	 2.000000000000000E+08
"MAN1PT_c"	 2.000000000000000E+08	 2.000000000000000E+08
"MAN6PI_c"	 2.000000000000000E+08	 2.000000000000000E+08
"MDH_c"	 2.000000000000000E+08	 2.000000000000000E+08
"MDH_m"	 2.000000000000000E+08	 2.000000000000000E+08
"ME1_m"	 2.000000000000000E+08	 2.000000000000000E+08
"ME2_c"	 0.000000000000000E+00	 2.000000000000000E+08
"ME2_m"	 0.000000000000000E+00	 2.000000000000000E+08
"METAT_c"	 2.000000000000000E+08	 2.000000000000000E+08
"METB1_c"	 0.000000000000000E+00	 2.000000000000000E+08
"METS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"MEVK1_c"	 2.000000000000000E+08	 2.000000000000000E+08
"MG2t_c_e"	 2.000000000000000E+08	 2.000000000000000E+08
"MGSA_c"	 2.000000000000000E+08	 2.000000000000000E+08
"MI1PP_c"	 2.000000000000000E+08	 2.000000000000000E+08
"MN2t_c_e"	 2.000000000000000E+08	 2.000000000000000E+08
"MTHFC_c"	 2.000000000000000E+08	 2.000000000000000E+08
"MTHFC_m"	 2.000000000000000E+08	 2.000000000000000E+08
"MTHFD2i_c"	 0.000000000000000E+00	 2.000000000000000E+08
"MTHFD_c"	 2.000000000000000E+08	 2.000000000000000E+08
"MTHFD_m"	 2.000000000000000E+08	 2.000000000000000E+08
"MTHFR3_c"	 2.000000000000000E+08	 2.000000000000000E+08
"NADHcplxI_c_m"	 2.000000000000000E+08	 2.000000000000000E+08
"NADHq9_c"	 2.000000000000000E+08	 2.000000000000000E+08
"NDPK1_c"	 2.000000000000000E+08	 2.000000000000000E+08
"NDPK2_c"	 2.000000000000000E+08	 2.000000000000000E+08
"NDPK3_c"	 2.000000000000000E+08	 2.000000000000000E+08
"NDPK4_c"	 2.000000000000000E+08	 2.000000000000000E+08
"NDPK5_c"	 2.000000000000000E+08	 2.000000000000000E+08
"NDPK6_c"	 2.000000000000000E+08	 2.000000000000000E+08
"NDPK7_c"	 2.000000000000000E+08	 2.000000000000000E+08
"NDPK8_c"	 0.000000000000000E+00	 2.000000000000000E+08
"NH4t_c_e"	 2.000000000000000E+08	 2.000000000000000E+08
"NH4t_c_m"	 2.000000000000000E+08	 2.000000000000000E+08
"NTP5_c"	 0.000000000000000E+00	 2.000000000000000E+08
"O2t_c_e"	 2.000000000000000E+08	 2.000000000000000E+08
"O2t_c_m"	 2.000000000000000E+08	 2.000000000000000E+08
"OAADC_c"	 0.000000000000000E+00	 2.000000000000000E+08
"OAAtps_m"	 0.000000000000000E+00	 2.000000000000000E+08
"OCBT_c"	 2.000000000000000E+08	 2.000000000000000E+08
"OMCDC_c"	 2.000000000000000E+08	 2.000000000000000E+08
"OMPDC_c"	 2.000000000000000E+08	 2.000000000000000E+08
"ORNCD_m"	 0.000000000000000E+00	 2.000000000000000E+08
"ORNTACi_m"	 2.000000000000000E+08	 2.000000000000000E+08
"ORNTA_c"	 0.000000000000000E+00	 2.000000000000000E+08
"ORNtpa_m"	 2.000000000000000E+08	 2.000000000000000E+08
"ORPT_c"	 2.000000000000000E+08	 2.000000000000000E+08
"P5CD2_m"	 2.000000000000000E+08	 2.000000000000000E+08
"P5CR_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PAPSR_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PC_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PDH_m"	 2.000000000000000E+08	 2.000000000000000E+08
"PFK_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PGCD_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PGI_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PGK_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PGL_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PGMT_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PGM_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PHETA1_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PItps_e"	 2.000000000000000E+08	 2.000000000000000E+08
"PItps_m"	 2.000000000000000E+08	 2.000000000000000E+08
"PKETF_c"	 0.000000000000000E+00	 2.000000000000000E+08
"PKETX_c"	 0.000000000000000E+00	 2.000000000000000E+08
"PMANM_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PMEVK_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PPA_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PPCK_c"	 0.000000000000000E+00	 2.000000000000000E+08
"PPND2_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PPNDH_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PRAGSi_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PRAIS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PRAIi_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PRAMPC_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PRASCSi_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PRATPP_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PRFGS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PRMICI_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PROD2_m"	 2.000000000000000E+08	 2.000000000000000E+08
"PROt_c_m"	 0.000000000000000E+00	 2.000000000000000E+08
"PRPPS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PSCIT_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PSERT_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PSP_L_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PYK_c"	 2.000000000000000E+08	 2.000000000000000E+08
"PYRDC_c"	 0.000000000000000E+00	 2.000000000000000E+08
"PYRtps_m"	 0.000000000000000E+00	 2.000000000000000E+08
"RNDR1_c"	 2.000000000000000E+08	 2.000000000000000E+08
"RNDR2_c"	 2.000000000000000E+08	 2.000000000000000E+08
"RNDR3_c"	 2.000000000000000E+08	 2.000000000000000E+08
"RNDR4_c"	 2.000000000000000E+08	 2.000000000000000E+08
"RPE_c"	 2.000000000000000E+08	 2.000000000000000E+08
"RPI_c"	 2.000000000000000E+08	 2.000000000000000E+08
"SACCD1_c"	 2.000000000000000E+08	 2.000000000000000E+08
"SACCD2_c"	 2.000000000000000E+08	 2.000000000000000E+08
"SADT_c"	 2.000000000000000E+08	 2.000000000000000E+08
"SAM24MT_c"	 2.000000000000000E+08	 2.000000000000000E+08
"SBP_c"	 0.000000000000000E+00	 2.000000000000000E+08
"SERAT_c"	 0.000000000000000E+00	 2.000000000000000E+08
"SERD_L_c"	 0.000000000000000E+00	 2.000000000000000E+08
"SERt_c_m"	 2.000000000000000E+08	 2.000000000000000E+08
"SHK3Di_c"	 2.000000000000000E+08	 2.000000000000000E+08
"SHKK_c"	 2.000000000000000E+08	 2.000000000000000E+08
"SO3R_c"	 2.000000000000000E+08	 2.000000000000000E+08
"SO4t_c_e"	 2.000000000000000E+08	 2.000000000000000E+08
"SQLS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"SSALy_c"	 0.000000000000000E+00	 2.000000000000000E+08
"SUCCt2_m"	 0.000000000000000E+00	 2.000000000000000E+08
"SUCDq9_m"	 2.000000000000000E+08	 2.000000000000000E+08
"SUCFUMt_c_m"	 2.000000000000000E+08	 2.000000000000000E+08
"SUCOAS_m"	 2.000000000000000E+08	 2.000000000000000E+08
"TALA_c"	 2.000000000000000E+08	 2.000000000000000E+08
"THRA_c"	 0.000000000000000E+00	 2.000000000000000E+08
"THRD_L_m"	 2.000000000000000E+08	 2.000000000000000E+08
"THRS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"THRt_c_m"	 2.000000000000000E+08	 2.000000000000000E+08
"TKT1_c"	 2.000000000000000E+08	 2.000000000000000E+08
"TKT2_c"	 2.000000000000000E+08	 2.000000000000000E+08
"TMDS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"TPI_c"	 2.000000000000000E+08	 2.000000000000000E+08
"TRDR_c"	 2.000000000000000E+08	 2.000000000000000E+08
"TRE6PP_c"	 2.000000000000000E+08	 2.000000000000000E+08
"TRE6PS_c"	 2.000000000000000E+08	 2.000000000000000E+08
"TRPO2_c"	 2.000000000000000E+08	 2.000000000000000E+08
"TRPS1_c"	 2.000000000000000E+08	 2.000000000000000E+08
"TYRTA_c"	 2.000000000000000E+08	 2.000000000000000E+08
"UAGDP_c"	 2.000000000000000E+08	 2.000000000000000E+08
"UMPK_c"	 2.000000000000000E+08	 2.000000000000000E+08
"UREASE_c"	 0.000000000000000E+00	 2.000000000000000E+08
"UREA_c"	 2.000000000000000E+08	 2.000000000000000E+08
"VALTA_c"	 2.000000000000000E+08	 2.000000000000000E+08
"VALTA_m"	 2.000000000000000E+08	 2.000000000000000E+08
"VALt_c_m"	 2.000000000000000E+08	 2.000000000000000E+08
"ZN2t_c_e"	 2.000000000000000E+08	 2.000000000000000E+08
"compACYLCOA_c"	 2.000000000000000E+08	 2.000000000000000E+08
