,fluxes,reduced_costs,abs,unique
ACACT161ai_x,0.0,-2.0,0.0,False
ACACT161bi_m,0.0,-2.0,0.0,False
ACACT161bi_x,0.0,-2.0,0.0,False
ACACT162i_x,0.0,-2.0,0.0,False
ACACT163i_x,0.0,-2.0,0.0,False
ACACT180i_m,0.0,-2.0,0.0,False
ACACT180i_x,0.0,1698.0000000017171,0.0,True
ACACT181ai_m,0.0,-2.0,0.0,False
ACACT181ai_x,0.0,-2.0,0.0,False
ACACT182i_x,0.0,-2.0,0.0,False
ACACT183i_x,0.0,-2.0,0.0,False
ACACT200i_m,0.0,-2.0,0.0,False
ACACT200i_x,0.0,-2.0,0.0,False
ACACT220i_m,0.0,-2.0,0.0,False
ACACT220i_x,0.0,-2.0,0.0,False
ACACT240i_m,0.0,-2.0,0.0,False
ACACT240i_x,0.0,-2.0,0.0,False
ACACT260i_m,0.0,-2.0,0.0,False
ACACT260i_x,0.0,-2.0,0.0,False
ACACT40i_m,0.0,-2.0,0.0,False
ACACT40i_x,0.0,-2.0,0.0,False
ACACT40ir_c,0.08100692544770258,-2.0,0.08100692544770258,False
ACACT60i_m,0.0,-2.0,0.0,False
ACACT60i_x,0.0,-2.0,0.0,False
ACACT80i_m,0.0,-2.0,0.0,False
ACACT80i_x,0.0,-2.0,0.0,False
ACALDCD_c,0.0,11044.000000011984,0.0,False
ACALDt_c_e,0.0,-2.0,0.0,False
ACALDt_c_m,0.0,-14.0,0.0,False
ACCOAC_c,0.17437975438973347,-2.0,0.17437975438973347,False
ACCOATsucac_m,0.0,422.00000000048885,0.0,False
ACCOATsucpp_m,0.0,-2.0,0.0,False
ACCOAt_c_n,0.0,-2.0,0.0,False
ACCOAt_c_r,0.0,-2.0,0.0,False
ACEST1_m,0.0,-1.9999999999990905,0.0,False
ACEST1_x,0.0,-2.0,0.0,False
ACGAM6PS_c,0.009779811346945243,-2.0,0.009779811346945243,False
ACGAM6S1_r,0.0,-2.0,0.0,False
ACGAM6S2_r,0.0,-2.0,0.0,False
ACGAMPM_c,0.009779811346945243,-2.0,0.009779811346945243,False
ACGK_m,0.01228523588290444,-2.0,0.01228523588290444,False
ACGS_m,0.0,1.9999999999993179,0.0,False
ACHAH_c,0.0,2.0,0.0,False
ACHAH_e,0.0,-2.0,0.0,False
ACHBS_m,0.018731194801368308,-2.0,0.018731194801368308,False
ACHLE1_c,0.0,-2.0,0.0,False
ACHLE2_c,0.0,-2.0,0.0,False
ACHLE3_c,0.0,-1.9999999999995453,0.0,False
ACITL_c,-5.221156840207186e-12,-1.9999999999736247,5.221156840207186e-12,True
ACKr_c,-0.472211273279353,2.0,0.472211273279353,True
ACLS_m,0.04878381172548421,-2.0,0.04878381172548421,False
ACOAD100f_m,0.0,-2.0,0.0,True
ACOAD100f_x,0.0,526.0000000005166,0.0,False
ACOAD101df_x,0.0,-2.0,0.0,False
ACOAD102ef_x,0.0,-2.0,0.0,False
ACOAD120f_m,0.0,-1.999999999985448,0.0,False
ACOAD120f_x,0.0,526.0000000005239,0.0,False
ACOAD121af_x,0.0,-2.0,0.0,False
ACOAD140f_x,0.0,-2.0,0.0,False
ACOAD141af_x,0.0,-2.0,0.0,False
ACOAD141bf_x,0.0,-2.0,0.0,False
ACOAD142f_x,0.0,-2.0,0.0,False
ACOAD143f_x,0.0,17772.00000001813,0.0,False
ACOAD160f_x,0.0,1698.0000000017171,0.0,False
ACOAD161af_x,0.0,-2.0,0.0,False
ACOAD161bf_x,0.0,-2.0,0.0,False
ACOAD162f_x,0.0,-2.0,0.0,False
ACOAD163f_x,0.0,-2.0,0.0,False
ACOAD180f_x,0.0,-2.0,0.0,False
ACOAD181af_x,0.0,-2.0,0.0,False
ACOAD182f_x,0.0,-2.0,0.0,False
ACOAD183f_x,0.0,-2.0,0.0,False
ACOAD40f_m,0.0,-1.9999999999984084,0.0,False
ACOAD40f_x,0.0,-2.0,0.0,False
ACOAD60f_m,0.0,-2.0,0.0,False
ACOAD60f_x,0.0,-2.0,0.0,False
ACOAD80f_m,0.0,-2.0,0.0,False
ACOAD80f_x,0.0,-2.0,0.0,False
ACOAD82ef_x,0.0,-2.0,0.0,False
ACOADS160_rm,0.0,12108.000000012209,0.0,False
ACOADS180_rm,0.01199027572093477,-2.0,0.01199027572093477,False
ACOADS181_rm,0.008178435466286382,-2.0,0.008178435466286382,True
ACOADS182_3_rm,0.0,-2.0,0.0,False
ACOADS182_rm,0.0016179316387481726,-2.0,0.0016179316387481726,True
ACOADm30f_m,0.0,-2.0,0.0,False
ACOADm40f_m,0.0,-1.9999999999984084,0.0,False
ACOADm50f_m,0.0,2.0,0.0,False
ACOAO100_x,0.0,526.0000000005166,0.0,False
ACOAO101d_x,0.0,-2.0,0.0,False
ACOAO102e_x,0.0,-2.0,0.0,False
ACOAO120_x,0.0,526.0000000005239,0.0,False
ACOAO121a_x,0.0,-2.0,0.0,False
ACOAO140_x,0.0,-2.0,0.0,False
ACOAO141a_x,0.0,-2.0,0.0,False
ACOAO141b_x,0.0,-2.0,0.0,False
ACOAO142_x,0.0,-2.0,0.0,False
ACOAO143_x,0.0,17772.00000001813,0.0,False
ACOAO160_x,0.0,1698.0000000017171,0.0,True
ACOAO161a_x,0.0,-2.0,0.0,False
ACOAO161b_x,0.0,-2.0,0.0,False
ACOAO162_x,0.0,-2.0,0.0,False
ACOAO163_x,0.0,-2.0,0.0,False
ACOAO180_x,0.0,-2.0,0.0,False
ACOAO181a_x,0.0,-2.0,0.0,False
ACOAO182_x,0.0,-2.0,0.0,False
ACOAO183_x,0.0,-2.0,0.0,False
ACOAO200_x,0.0,-2.0,0.0,False
ACOAO220_x,0.0,-2.0,0.0,False
ACOAO240_x,0.0,-2.0,0.0,False
ACOAO260_x,0.0,1734.0000000016735,0.0,False
ACOAO40_x,0.0,-2.0,0.0,False
ACOAO60_x,0.0,-2.0,0.0,False
ACOAO80_x,0.0,-2.0,0.0,False
ACOAO82e_x,0.0,-2.0,0.0,False
ACOATA_c,0.021876214401407128,-2.0,0.021876214401407128,True
ACOATA_m,0.0,2.0,0.0,False
ACONIs_c,0.0,-2.0,0.0,False
ACONIs_m,0.0,-2.0,0.0,False
ACONMT_c,0.0,-2.0,0.0,False
ACONT2_m,0.0,-2.0,0.0,False
ACONTa_m,0.09590693599042498,-2.0,0.09590693599042498,False
ACONTb_m,0.09590693599042498,-2.0,0.09590693599042498,False
ACOTAi_m,0.01228523588290444,-2.0,0.01228523588290444,False
ACP1_e,0.0,-2.0,0.0,False
ACPCS_c,0.0,-2.0,0.0,False
ACRNAH_x,0.0,-2.0,0.0,False
ACRNt_c_m,0.0,0.0,0.0,True
ACRNt_c_x,0.0,0.0,0.0,False
ACS_c,0.4786200944199026,-1.9999999999986358,0.4786200944199026,False
ACS_n,0.0,-2.000000000005457,0.0,False
ACt_c_e,0.0,2.0,0.0,False
ACt_c_m,0.0,2.0,0.0,True
ACt_c_n,0.0,-2.0,0.0,False
ADA_c,0.0,340.00000000034925,0.0,False
ADCL_c,0.0,-2.0,0.0,False
ADCS_c,0.0,16798.000000018117,0.0,False
ADD_c,0.0,-2.0,0.0,False
ADEt_c_m,0.0,-2.0,0.0,False
ADEtps_e,0.0,-2.0,0.0,False
ADK1_c,0.9074663423083549,-2.0,0.9074663423083549,False
ADK1_m,0.0,-2.0,0.0,False
ADK3_m,0.0,-2.0,0.0,False
ADMDC_c,9.824808972037171e-06,-2.0,9.824808972037171e-06,False
ADNCYC_c,0.0,-2.0,0.0,False
ADNK1_c,0.015756930381263495,-2.0,0.015756930381263495,False
ADNtps_e,0.0,-2.0,0.0,False
ADPATPt_c_m,22.620345708673973,-2.0,22.620345708673973,False
ADPATPt_c_x,0.0,-2.0,0.0,False
ADPRDP_m,0.0,-2.0,0.0,False
ADPT_c,9.824808972037171e-06,-2.0,9.824808972037171e-06,False
ADPh_c,0.0,342.0000000003529,0.0,True
ADPh_m,0.0,336.00000000035266,0.0,True
ADPt_c_en,0.0,2.0,0.0,False
ADPt_c_gm,0.0,-2.0,0.0,False
ADPt_c_n,0.0,2.0,0.0,False
ADPt_c_r,0.0,2.0,0.0,False
ADPt_c_vm,0.0,2.0,0.0,False
ADSK_c,0.004090362719328222,-2.0,0.004090362719328222,False
ADSL1r_c,0.00995498769091648,-2.0,0.00995498769091648,False
ADSL2i_c,0.009615147548573715,-2.0,0.009615147548573715,False
ADSS_c,0.00995498769091648,-1.999999999998181,0.00995498769091648,False
AEPI1_c,0.0,2.0,0.0,False
AEPI2_c,0.0,2.0,0.0,False
AFAT_c,9.824808972037171e-06,-2.0,9.824808972037171e-06,False
AFLTXNB1S_c,0.0,-2.0,0.0,False
AFLTXNB2S_c,0.0,-2.0,0.0,False
AGMT_e,0.0,-2.0,0.0,False
AGNPR_l,0.0,-2.000000000003638,0.0,False
AGNPR_rm,0.0,3.637978807091713e-12,0.0,False
AGPAT_l,4.874334342692618e-06,-2.0,4.874334342692618e-06,False
AGPAT_rm,0.008657856232481923,-2.0,0.008657856232481923,False
AGPRi_m,0.01228523588290444,-2.0000000000002274,0.01228523588290444,False
AGTi_c,0.0,-2.0,0.0,False
AHCYSt_c_m,0.0,2.0,0.0,False
AHCYSt_c_rm,-0.008607711636581207,2.0,0.008607711636581207,False
AHCi_c,0.015756930381263495,-2.0,0.015756930381263495,False
AHGDf_m,0.0,-2.0000000000020464,0.0,False
AHMMPS4_c,0.0,10454.000000011263,0.0,False
AHSERL2_c,0.004090362719328222,-2.000000000001819,0.004090362719328222,False
AHSERL_c,0.0,-2.0,0.0,False
AICART_c,0.01575290220958478,-2.0,0.01575290220958478,False
AIRC1_c,0.009615147548573715,-2.0,0.009615147548573715,False
AKGCITta_m,0.0,0.0,0.0,False
AKGDH_m,7.859847177629737e-05,-2.0,7.859847177629737e-05,False
AKGMALta_m,5.943572581398461,-2.0,5.943572581398461,False
AKGt_c_e,0.0,-2.0,0.0,False
AKGt_c_n,0.0,-2.0,0.0,False
AKGt_c_x,0.0,-2.0,0.0,False
AKP1_c,0.0,-2.0,0.0,False
ALAS_m,7.859847177629737e-05,-2.0000000000009095,7.859847177629737e-05,False
ALATA_L_m,-0.03107027063743951,2.0,0.03107027063743951,False
ALATRS_c,0.03107027063743951,-2.0,0.03107027063743951,False
ALAt_c_m,0.03107027063743951,-2.0,0.03107027063743951,False
ALAtps_e,0.0,-2.0,0.0,False
ALCD19y_c,0.0,-1.3642420526593924e-12,0.0,False
ALCD22xi_c,0.0,-2.0,0.0,True
ALCD22xi_m,0.0,6.000000000001592,0.0,False
ALCD22yi_c,0.0,-2.0,0.0,True
ALCD23xi_c,0.0,-2.0,0.0,False
ALCD23xi_m,0.0,6.000000000001592,0.0,False
ALCD23yi_c,0.0,-2.0,0.0,False
ALCD24xi_c,0.0,-2.0,0.0,False
ALCD24xi_m,0.0,6.000000000001592,0.0,False
ALCD24yi_c,0.0,-2.0,0.0,False
ALCD25xi_c,0.0,976.000000001055,0.0,False
ALCD25xi_m,0.0,984.0000000010566,0.0,False
ALCD25yi_c,0.0,976.000000001055,0.0,False
ALCD26xi_c,0.0,978.000000001055,0.0,False
ALCD26xi_m,0.0,990.0000000010566,0.0,False
ALCD2i1_c,0.0,-2.0,0.0,False
ALCD2i2_c,0.0,2.0,0.0,False
ALCD2i2_m,0.0,-1.999999999998181,0.0,False
ALDD20x_m,0.0,80.00000000010232,0.0,False
ALDD20y_c,0.0,-2.0,0.0,False
ALDD20y_m,0.0,80.00000000010186,0.0,False
ALDD22x_c,0.0,-2.0,0.0,False
ALDD2x_c,0.0,-2.0000000000013642,0.0,False
ALDD2y_c,0.0,-2.0000000000013642,0.0,False
ALLTN_c,0.0,-2.0,0.0,False
ALLTNt_c,0.0,-2.0,0.0,False
ALLTTt_c,0.0,-2.0,0.0,False
ALPHNH_c,0.0,-2.0,0.0,False
AMAOTr_c,0.0,2.0,0.0,False
AMETt_c_e,0.0,2.0,0.0,False
AMETt_c_m,0.0,2.0,0.0,False
AMETt_c_rm,0.008607711636581207,-2.0,0.008607711636581207,False
AMID_c,0.0,-2.0,0.0,False
AMPATPt_c_x,0.0,338.0000000003565,0.0,False
AMPDA_c,0.0,346.0000000003529,0.0,False
AMPt_c_l,-9.748668685384754e-06,2.0,9.748668685384754e-06,False
AMPt_c_n,0.0,2.0,0.0,False
AMPt_c_rm,-0.0001274227936952155,2.0,0.0001274227936952155,False
ANNAT_c,0.0,-2.0,0.0,False
ANNAT_n,0.0,-2.000000000003638,0.0,False
ANPRT_c,0.002067139807716621,-2.0,0.002067139807716621,False
ANS_c,0.002067139807716621,-2.0,0.002067139807716621,False
AOBUTDs_c,0.0,-2.0,0.0,False
AOXS_c,0.0,-2.0,0.0,False
AP4AH_c,0.0,2.0,0.0,False
ARAB14LO_c,0.0,-2.0,0.0,False
ARAB14LO_x,0.0,-2.0,0.0,False
ARAB1Dx_c,0.0,-2.0,0.0,False
ARABDt_c,0.0,-2.0,0.0,False
ARABLt_c,0.0,2.0,0.0,False
ARABRy_c,0.0,2.0,0.0,False
ARACHt_c_e,0.0,-2.0,0.0,False
ARACHt_c_rm,0.0,2.0,0.0,False
ARAI2_c,0.0,-2.0,0.0,False
ARAK_c,0.0,-2.0,0.0,False
ARGN_c,0.0,1714.0000000017753,0.0,False
ARGSL_c,0.012275411073932404,-2.0,0.012275411073932404,False
ARGSS_c,0.012275411073932404,-1.9999999999990905,0.012275411073932404,False
ARGTRS_c,0.012275411073932404,-2.0,0.012275411073932404,False
ARGtpa_v,0.0,-2.0,0.0,False
ARGtps_e,0.0,-2.0,0.0,False
ARGtps_m,0.0,-2.0,0.0,False
ARMT_c,0.0,-2.0,0.0,False
AROHL_c,0.0,2.0,0.0,False
ARSO4H_c,0.0,-2.0,0.0,False
ASAD_c,0.04008001345715648,-2.0,0.04008001345715648,False
ASCBOX_c,0.0,-2.0,0.0,False
ASNN_e,0.0,-2.0,0.0,False
ASNS1_c,0.014755978843192347,-2.0,0.014755978843192347,False
ASNTRS_c,0.014755978843192347,-2.0,0.014755978843192347,False
ASNTRS_m,0.0,-2.0,0.0,False
ASNt_c_m,0.0,-2.0,0.0,False
ASNtpa_v,0.0,-2.0,0.0,False
ASNtps_v,0.0,6.0,0.0,False
ASPCT_c,0.009977486503462666,-2.0,0.009977486503462666,False
ASPGLUt_c_m,5.736873730832615,-2.0,5.736873730832615,False
ASPGLUt_c_x,0.0,-2.0,0.0,False
ASPK_c,0.04008001345715648,-2.0,0.04008001345715648,False
ASPTA4_c,0.0,-2.0000000000009095,0.0,False
ASPTA_c,5.625458726872188,-2.0,5.625458726872188,False
ASPTA_x,0.0,-2.0,0.0,False
ASPTAi_m,5.736873730832615,-2.0,5.736873730832615,False
ASPTRS_c,0.014755978843192347,-2.0,0.014755978843192347,False
ASPtps_e,0.0,-2.0,0.0,False
ASPtps_v,0.0,-6620.0000000071705,0.0,False
ATAH_c,0.0,-2.0,0.0,False
ATHRDHr_c,0.0,-2.0,0.0,False
ATPASEP2e_c,0.0,336.0000000003529,0.0,False
ATPASEV_v,0.0,336.0000000003529,0.0,True
ATPATF1_c,0.0,338.00000000035106,0.0,False
ATPHs_c,0.0,1032.0000000010587,0.0,True
ATPM_c,1.258692370308065,340.0000000003529,1.258692370308065,False
ATPPRT_c,0.006137754661011062,-2.0,0.006137754661011062,False
ATPS_m,7.544210314852292,-2.000000000001137,7.544210314852292,False
ATPt_c_en,0.0,2.0,0.0,False
ATPt_c_gm,0.0,2.0,0.0,False
ATPt_c_l,9.748668685384754e-06,-2.0,9.748668685384754e-06,False
ATPt_c_n,0.0,-2.0,0.0,False
ATPt_c_r,0.0,-2.0,0.0,False
ATPt_c_rm,0.0001274227936952155,-2.0,0.0001274227936952155,False
ATPt_c_vm,0.0,-2.0,0.0,False
AVNORy_c,0.0,-2.0,0.0,False
BACCL_c,0.0,-2.0,0.0,False
BBOX_m,0.0,-2.0,0.0,False
BETALDHx_x,0.0,-2.0,0.0,False
BIOMASS,0.09824808972037172,-1.999999999985448,0.09824808972037172,True
BIOMASS_RBA,0.0,185858.79422049926,0.0,False
BIOMASS_MFA,0.0,162328.47466164638,0.0,False
BIOMASS_MFA_NO_GAM,0.0,100421.63338955243,0.0,False
BIOMASS_PinheiroEtAl2020,0.0,101474.54410629302,0.0,False
BIOMASS_xyl_hybrid,0.0,171040.26713768218,0.0,False
BPNT_c,0.004090362719328222,-2.0,0.004090362719328222,False
BTDDH_c,0.0,-2.0,0.0,False
BTDt_c_e,0.0,-2.0,0.0,False
BTS1_c,0.0,-2.000000000003638,0.0,False
BTS1_m,0.0,-2.0,0.0,False
BUTt_c_e,0.0,-2.0,0.0,False
BUTt_c_x,0.0,-2.0,0.0,False
BZHYOX_c,0.0,-2.0,0.0,False
BZHYOX_r,0.0,-2.0,0.0,False
C14STR_c,0.007149218744682289,-1.999999999992724,0.007149218744682289,False
C22STDSy_c,0.0,-2.0,0.0,False
C24STR_r,0.0,-2.0,0.0,False
C3STDH1_c,0.007149218744682289,-1.999999999992724,0.007149218744682289,False
C3STDH2_c,0.007149218744682289,-2.0,0.007149218744682289,False
C3STKR1_c,0.007149218744682289,-2.0,0.007149218744682289,False
C3STKR2_c,0.007149218744682289,-2.0,0.007149218744682289,False
C4STMO1_c,0.007149218744682289,-2.0,0.007149218744682289,False
C4STMO2_c,0.007149218744682289,-2.0,0.007149218744682289,False
C4STMO3_c,0.007149218744682289,-2.0,0.007149218744682289,False
C4STMO4_c,0.007149218744682289,-2.0,0.007149218744682289,False
C5STDS_c,0.0,-2.0,0.0,False
C8STI_c,0.007149218744682289,-2.0,0.007149218744682289,False
CA2t_c_e,0.0001261505472009573,-2.0,0.0001261505472009573,True
CAROL1_c,0.0,-2.0,0.0,False
CAROL2_c,0.0,2.0,0.0,False
CAROL3_c,0.0,-2.0,0.0,False
CAROMOX1_c,0.0,-1.999999999992724,0.0,False
CAROMOX2_c,0.0,-2.0,0.0,False
CATDOX_c,0.0,12.0,0.0,False
CATOX_e,0.0,-2.0,0.0,False
CAT_c,0.0,-2.0,0.0,False
CAT_x,0.0,-2.0,0.0,True
CBL_c,0.0,344.0000000003529,0.0,False
CBMHL_c,0.0,2.0,0.0,False
CBPS_c,0.02225289757739507,-2.000000000005457,0.02225289757739507,False
CDPCHOLt_c_rm,0.0,2.0,0.0,False
CDPDAGS_mm,0.0,-2.0,0.0,True
CDPDAGS_rm,0.015299978515974049,-2.0,0.015299978515974049,False
CDPEAt_c_rm,0.0,-2.0,0.0,False
CDPt_c_n,0.0,-2.0,0.0,False
CDPt_c_rm,-0.006637247949149432,2.0,0.006637247949149432,False
CELLBH_e,0.0,-2.0,0.0,False
CEPHSCOX_x,0.0,-2.0,0.0,False
CERH124A_r,0.0,-2.000000000029104,0.0,False
CERH124B_r,0.0,-2.0,0.0,False
CERH126A_r,0.0,-1.999999999996362,0.0,False
CERH126B_r,0.0,-2.0,0.0,False
CERH2A24_r,0.0,-2.0,0.0,False
CERH2A26_r,0.0,-2.0,0.0,False
CERH324_r,0.0,-2.0,0.0,False
CERH326_r,0.0,-2.0,0.0,False
CERS124_c,0.00014081407459172278,-2.0,0.00014081407459172278,True
CERS126_c,0.00014081407459172278,-2.0,0.00014081407459172278,True
CERS2A24_r,0.00014081407459172278,-2.000000000010914,0.00014081407459172278,False
CERS2A26_r,0.00014081407459172278,-1.999999999996362,0.00014081407459172278,False
