enz_id	MW (g/mmol)
rt8147	31.12526
rt1925	29.140019999999996
rt7873	36.88728
rt0568_x	94.39424000000002
rt0669	51.316919999999996
rt2116	36.10962000000001
rt6543	177.48858
rt5466	188.72043000000002
CIR1AIM45	64.55318
rt3897	33.269969999999994
PXA12	169.74694
rt7680	37.92615
rt4680	50.668110000000006
rt0088	45.425270000000005
rt4187	81.30323999999999
rt7761	67.80943
rt2799_l	76.30738000000001
rt2799_rm	76.30738000000001
rt7380	74.58029000000002
rt1544_l	71.25289
rt1544_rm	71.25289
rt6908	74.35385000000001
rt5791	36.342299999999994
rt7052	39.368919999999996
rt6827	74.40564
rt7376	50.71102
rt7055	37.267489999999995
rt7907	204.21153
rt3584	79.0045
rt0996	69.7381
rt2087	62.156569999999995
rt74770996	116.8115
FECOORCPLX1	328.39126000000005
FECOORCPLX2	328.49044000000004
FECOORCPLX3	332.80569
FECOORCPLX4	332.90487
CCP1CYC7	52.20651999999999
CCP1CYC7a	45.75155000000001
FECRq9CPLX	526.8887799999999
rt7329	70.60591000000001
rt3408	51.98575999999999
rt6420	33.492309999999996
rt3531	50.21704000000001
rt3174_m	34.378859999999996
rt8485	62.85648000000001
rt3052	68.38883000000001
rt7438	45.73923000000001
rt6471	40.83218999999999
rt8135	40.823989999999995
rt4281	33.78921
rt1375	72.57241
rt1480	15.54548
rt2496	58.78015
rt2707	63.35964
rt2833	63.38331999999999
rt3556	57.84667999999999
rt7817	70.31688999999999
rt4194	24.97817
rt6998	217.30846
rt3594	46.4036
rt3874	31.149009999999993
rt7056	25.44167
rt7624	32.77996
rt5633_c	51.57704000000001
rt5633_m	51.57704000000001
rt2297_l	79.73648999999999
rt2297_rm	79.73648999999999
rt7067	99.93449000000001
rt4413	48.31561
rt6208_m	45.635239999999996
rt3786_x	38.83071
rt3786_c	38.83071
rt6208_c	45.635239999999996
rt2671	95.59192
rt0092	37.92865999999999
rt7905	49.707319999999996
rt1632	49.21139999999998
rt8255	32.57118
rt5622	71.48635999999999
rt0174	69.46489
rt2964	46.334599999999995
rt3384	55.744889999999984
rt2336	55.77284999999999
rt2245	147.8288
rt3311	170.66075999999995
rt5227	37.82620999999999
rt6692_c	37.77931999999999
rt4177	41.5306
rt3731	80.41301000000001
rt1299	52.27449000000001
rt0298	35.150729999999996
rt5828	30.01625
rt4271	177.70717000000002
rt6375	69.50372999999999
rt0518	53.26819
rt5888	100.37121
rt1473	59.28448
rt4674	60.84477999999999
rt7394	48.11627000000001
rt3525	61.57262
rt3476	320.68192
rt5012	92.71251000000002
rt6820	54.73251
rt3639	87.85931
rt3654	45.41313999999999
rt1066	45.32767
rt1067	64.01495
rt2354	63.542269999999995
rt1488	117.38395999999996
rt3880	289.30266000000006
rt5611	76.15433
rt6932	61.73191
rt4701	36.40420999999999
rt7345	239.22792999999996
rt3621	47.20855
rt2385	93.46198000000001
rt6197	65.07095999999999
rt4150	32.66314
rt3388	36.07475000000001
rt1670	36.24060000000001
GCV123LPD1	233.73252999999997
rt12285634	178.51175
rt2654	64.88282000000001
rt4673	28.262249999999998
rt5195	36.80449999999999
rt7136	82.07325999999999
rt0066	38.68195
rt2621	44.87288
rt3255	45.10190000000001
rt7388	62.51164000000001
rt2224	63.32616
rt6799	108.86205999999999
rt8291	27.69321
rt0563	37.59323
rt5724	94.28157999999999
GPIA1CPLX1	159.92111
GPIA1CPLX2	179.89319
rt1519	29.9611
rt3333	57.40559000000001
rt3077	49.50914
GPI14	94.8196
MCD4GPI14	154.31485999999998
rt4593	68.28996999999998
rt0237	62.69933000000001
rt4069	122.82172000000003
GLR1GRX1	65.4902
GLR1GRX2	70.07074
GLR1GRX3	111.64572000000001
GLR1GRX5	89.88022000000001
rt0211	18.366539999999997
rt2565	25.18927
rt8181	16.043280000000003
rt0422_m	28.809130000000003
rt0882	17.926379999999998
rt5171	84.93073999999997
rt4896	153.01222000000004
rt1561	59.06156999999998
rt1470	69.94453
rt4183	78.54637
rt1964	27.7256
rt1567	55.680769999999995
rt5389	32.51204
rt0682	60.35586000000001
rt1340	53.40022
rt3492	23.96257
rt4077	25.49357
rt0646	48.44228
rt5618	44.39796
rt2835	35.54411
rt7916_x	28.118539999999996
rt6812	32.12434999999999
rt7916_c	28.118539999999996
rt7648	78.00326999999999
rt6488_m	52.63249
rt6488_n	52.63249
rt4213	26.134100000000004
rt7391	44.58154
rt2735	57.854090000000014
rt7845	59.105889999999995
rt1896	55.68330000000001
rt3614	58.43215999999999
rt7338	56.63355000000002
rt6850	60.716359999999995
rt5326	42.95935
rt2060	39.20032
rt3278	94.78199000000002
rt1838	42.437889999999996
rt0207_c	64.74777
rt0207_m	64.74777
rt1949	59.719590000000004
rt0357	118.42612000000001
rt1397	54.967439999999996
rt1965	139.25153999999998
rt2181	74.30224000000001
rt2220	56.10406
rt4178	55.080259999999996
rt6162	79.27701
rt6500	46.609359999999995
rt1206	141.91217
rt3754_c	53.78357
rt3754_m	53.78357
rt4410	58.37805
COX15ARH1YAH1	133.06005
rt5064	35.46877
rt3938	40.010349999999995
rt3712	83.65610000000001
rt8370	83.39724
rt4145	54.23007
rt0283	40.29665
rt4862	44.56120999999999
rt7594	163.49572000000003
IDH12	326.2640799999999
rt2761	47.895969999999984
rt5654_c	60.7056
rt0716	67.25016
rt0339	22.817579999999996
rt8196	83.34508999999998
rt5646	42.1046
rt6485	35.33556
rt6242_m	48.56007000000001
rt5078	128.89016
rt7188	121.53912999999997
rt6501	62.93008
rt0027	229.57104
rt5713	36.90603
rt5966	38.815270000000005
rt2517_v	63.35489
rt0734	58.00260000000001
rt4559	47.12536
rt7835	29.154529999999998
rt4892	38.15432
rt5526	81.00125999999997
rt6546	81.58959999999999
rt7120	68.53174
rt4804	45.68802
LSC12	81.16712
rt0808	43.58544000000001
rt0899	60.54399999999999
rt7131	85.62884000000001
rt2101_e	83.42017
rt1816_c	53.302130000000005
rt1816_m	53.302130000000005
rt3783	39.22072
rt5258_x	48.72753
rt1776	126.32377999999999
rt4897	17.37019
rt8152	24.805559999999996
rt8488	34.319559999999996
rt0745	247.53344
rt8239	229.89436
ERG11NCP1	142.76657999999998
rt0872	71.76062999999999
rt1153	52.30865
rt2643_c	73.07606
rt2643_n	73.07606
rt2880	69.86506000000001
rt3577	69.32598
rt1768	64.5299
rt0063	26.644910000000003
rt3852	34.06491
rt1360	39.805789999999995
rt1089	61.6214
rt0767	68.04213
rt0769	62.138569999999994
rt5142	30.99569
rt6588	40.39886
rt0239	46.93464
rt0045	64.04132000000001
rt2404	45.88423
rt0564_e	65.87912999999999
rt2416	52.72193
rt2418	47.97279
rt6980	56.71418
rt7383	64.74704999999999
rt1779	58.53396
rt44997326	151.72763
rt5654_m	60.7056
rt5794	66.52592
ACP1MCT1	73.89006
rt2246	71.74954
rt2810	71.80564000000001
rt5416	39.474549999999994
rt7461	27.56905
rt5549	70.45034999999999
rt4393	62.58083999999999
rt5258_c	48.72753
rt5403	47.1397
rt3095	84.50441000000001
rt8357	43.093129999999995
rt8374	45.562630000000006
rt1457	86.83417000000001
rt4772	80.0257
rt7150	65.60372
rt3257_e	61.59753
rt0390	44.033060000000006
rt7760	33.016329999999996
rt6885	103.25923999999999
rt5340	40.891729999999995
rt8001	34.399029999999996
rt8085	85.98915
rt7838	34.956700000000005
rt0004	117.65988
rt4257	42.05126
MET1213	139.87787000000003
rt0075	45.854870000000005
rt5017	44.391970000000015
rt5684	40.43027000000001
rt4254	48.432610000000004
rt3853	58.06672999999999
rt4066	50.04586999999999
rt1814_c	115.99834999999999
rt1814_m	115.99834999999999
NADHCPLX0	598.5503499999999
NADHCPLX1	617.6396099999998
NADHCPLX2	616.5016499999998
NADHCPLX3	609.3833999999998
NADHCPLX4	613.9775999999998
NADHCPLX5	616.5417399999999
NADHCPLX6	606.9417699999999
NADHCPLX7	640.5582699999999
NADHCPLX8	672.4968099999999
rt0604	66.04001999999998
rt1441	54.705090000000006
rt3107	46.81228000000001
rt4419	75.67705000000001
rt7872	69.47837
rt0915_c	81.84058000000002
rt0915_n	81.84058000000002
rt2593	38.364380000000004
rt5934	36.27306
rt1924_c	51.640570000000004
rt1924_m	51.640570000000004
rt2101_c	83.42017
rt2444	130.60208000000003
rt1437	47.47530999999999
rt0602_g	100.13632999999999
rt0575	18.467549999999996
rt7311	16.649900000000002
rt2566	58.7058
rt0820	61.770060000000015
rt2904	59.101990000000015
rt0671	78.51169
rt2573	87.78112999999999
rt6611	64.03953999999999
rt2972	57.80023
rt3790	89.41061000000002
rt1613	91.22083999999998
rt1802	169.42869
rt0564_g	65.87912999999999
rt8131	111.6017
rt2834	57.30055
ALG1314	57.40354
rt1727	65.67182000000001
rt1577	62.56477
rt5214	57.06948000000001
rt4558	54.57556999999999
rt3422	36.81827
rt4676	33.00897
rt4334	242.26704
rt6640	208.15866000000003
rt3293	35.957190000000004
rt1963_c	204.59111999999993
rt1963_m	204.59111999999993
rt4917	33.417719999999996
rt5672	29.489200000000007
rt8212	32.59808
rt4068	54.35548999999999
rt4914	65.16151
rt1627	31.46804
rt5972	134.70729
rt7922	94.49457000000001
rt7226	26.101039999999998
rt0643	38.26743
rt2815_c	58.54249999999998
rt0607	59.20757000000001
rt4934	42.013299999999994
rt1384	54.11896
rt7295	48.238260000000004
rt3226	54.30662
rt4112	50.75984999999999
rt2574	36.31819999999999
rt3750	30.695330000000006
rt1168	63.23505
rt1169	83.92891999999998
rt6960	83.32797
rt7643	65.46235
rt6574	34.84527
rt4267	57.99261999999999
rt7840	52.514300000000006
rt6698	52.667500000000004
rt4951	37.291340000000005
rt2348	49.10109999999998
rt6217	13.572340000000002
rt5558	19.857349999999993
rt3915	54.74209
VPS15TOR1	454.25459
VPS15VPS34	287.64499
rt6718_en	87.89683000000002
rt6791	212.90339
PIK1FRQ1	159.15474
rt1414_n	136.99110000000002
rt6718_vm	87.89683000000002
rt6753	28.137619999999995
MET16TRX1	48.90518
MET16TRX2	52.65151
rt4117	124.87528999999999
rt2107	37.286
rt4548	43.573629999999994
rt7325	38.17897000000001
rt8262	131.52165000000002
rt8109	67.59239
rt3419	104.13429
rt5322	76.11729
PDHCPLX	353.82282
rt4380	24.58681
rt2312	29.741349999999997
rt2279	115.20364
rt0491	56.73943999999999
rt0495	58.47752
rt0499	377.9939599999999
rt0717	52.20908999999999
rt1147	41.99164999999999
rt3683	41.99355999999999
rt4502	48.84311
rt1221	62.09406
rt7353	45.34203999999999
rt6131	30.03542
rt1591	61.24962999999999
rt7057	28.020059999999997
rt2532	39.97927
rt4228	70.11829999999999
rt5040	60.734370000000006
rt4099	19.79077
rt4453	79.60755999999999
rt4454	78.40616999999999
rt4555	83.40305
rt7697	49.23747
FRS12	273.06820000000005
rt5030	55.279509999999995
rt0217	62.316340000000004
rt2239	38.74124
rt7001_c	62.51228
rt7049_c	68.75180999999999
rt7001_en	62.51228
rt7049_en	68.75180999999999
VAC14FIG4	226.51828
rt5771	270.33583999999996
rt6512	89.45072
rt3013_gm	74.78708999999999
rt3013_rm	74.78708999999999
rt6972_c	127.41561
rt7177_c	46.77044000000001
rt6972_en	127.41561
rt7177_en	46.77044000000001
rt3510_en	61.198159999999994
rt3510_n	61.198159999999994
rt3050_v	114.33574999999998
rt3166_v	114.33574999999998
rt3050_vm	114.33574999999998
rt3166_vm	114.33574999999998
rt1948	61.762460000000004
rt3318	63.02947
rt0521	40.57001
rt7506	32.99972
rt5014	96.79104000000002
rt4017	69.16963
rt5790	41.95856
rt5941	176.55115
rt4445	89.36804999999998
rt7489_m	51.22409999999999
rt7489_r	51.22409999999999
rt4487_c	64.49495
rt4487_n	64.49495
rt3387	38.28191
rt3355	37.859449999999995
rt5655	229.68462999999997
rt8446	97.32486999999999
rt0873	59.552679999999995
rt0334	53.311679999999996
rt7908_c	45.001839999999994
rt5817	63.46927
rt3985	56.77795999999999
rt7571	52.0703
rt7511	32.43392
rt6350	60.68333
rt5026	308.3983999999999
rt0168	25.663139999999995
rt2473	73.45859
rt8139	23.50516
rt5343	68.99752000000002
rt0510	42.954280000000004
rt7857	51.65024999999999
rt3499	65.80306999999999
rt0532	55.37802
rt5891	85.11175
rt0852	35.92847
rt6665	148.68898
rt3242_c	28.450630000000004
rt6234	64.7944
rt3118	78.86249000000001
PRS23	77.47111999999998
rt0683_gm	42.07139
rt2529_gm	51.194720000000004
rt3078_gm	137.96751999999995
rt2136	39.799519999999994
rt2529_mm	51.194720000000004
rt6186	62.6376
rt0683_vm	42.07139
rt2529_vm	51.194720000000004
rt3078_vm	137.96751999999995
rt7036	44.28748000000001
rt3557	61.11475000000001
rt3215	32.46425
rt6481	39.621100000000006
rt7678	20.199650000000002
rt1939_e	59.49653000000001
rt1987_e	60.492619999999995
rt2649_e	61.213979999999985
rt2739_e	56.038259999999994
rt1939_v	59.49653000000001
rt1987_v	60.492619999999995
rt2649_v	61.213979999999985
rt2739_v	56.038259999999994
rt7908_m	45.001839999999994
rt6177	38.916039999999995
SNZ1SNO1	59.46866
rt3182	46.975970000000004
rt6001	37.13168999999999
rt4634	58.542229999999996
rt1816_e	53.302130000000005
MPC13	27.944859999999995
COQCPLX	194.81009
Q9ORCPLX	194.81009
rt5341	35.67777
rt3125	58.84844000000002
rt5359	60.72735
rt5363	60.51311000000001
rt5058	58.30594
rt3242_e	28.450630000000004
rt0930_c	26.92558
rt0930_m	26.92558
rt0910	22.620160000000002
rt4127	26.40058
rt6000	66.16131
rt5407	41.589119999999994
rt1893	46.636210000000005
rt4960	64.63471999999999
rt8275	64.19856
RNR124	299.14851
rt6206	29.83906
rt3505	34.591649999999994
rt7896	25.369860000000003
rt4920	36.56497
rt8465	82.62306000000001
rt5719	44.202529999999996
rt5075	387.41519999999997
rt1970	48.38949
rt2557	48.76244999999999
rt3875	49.745470000000005
rt5198	59.01156999999999
rt5285	47.04844000000001
rt5815	52.807900000000004
rt7337	53.39039999999999
rt7373	72.93851
rt4692	40.37053999999999
rt5044	49.69749999999999
rt4269	25.676849999999998
rt3986	48.6342
rt6880	54.64538000000002
rt0848_c	35.53875
rt10571935	149.41182
rt1878	54.43103
rt5857	56.193670000000004
rt7910	37.93132
rt2976	55.95573000000001
rt1276	32.957589999999996
rt5201	36.39283
rt2023	62.061550000000004
rt20063076	616.5218399999999
rt4278	51.728109999999994
rt5751	83.83315999999999
rt7368	93.44362000000001
rt8393	169.11960000000005
rt7439	71.62668000000001
rt1145	39.11709
rt4913	68.05411
rt3281_e	64.25773
rt6406_e	61.527840000000005
rt3281_v	64.25773
rt6406_v	61.527840000000005
rt5361	59.408840000000005
rt8223	48.17349000000001
rt0324	53.19297000000001
rt8468	51.99119
rt3431	76.04757999999998
rt5879	87.95708
rt6249	69.67206
SDH1234	149.48542999999998
rt4237	34.98718
rt6458	70.47314999999999
rt8390	47.47526
rt1805	37.07674000000001
rt0250	43.29568999999999
rt1858	42.07537
rt0777	145.44993
rt2898	173.47135
rt6095	191.76176000000004
rt6476	241.18618000000004
rt3425	33.85453
THFATcplx	233.73253
rt6435	59.23535999999999
rt0553	11.926819999999998
rt6669	30.471349999999997
rt4894	36.97744
rt2517_c	63.35489
rt0854	47.564479999999996
rt7814	40.45654999999999
rt0848_m	35.53875
rt3541	68.53714
rt7480	89.70383000000001
rt7263_c	150.92321999999996
rt7955_m	55.89171000000001
rt8116	31.059130000000003
rt2476	45.651889999999995
rt2477	36.959520000000005
rt0812	54.58497
rt0932	56.970060000000004
rt1320	44.133430000000004
rt7114_m	108.05492000000001
TPS12TSL1	147.26466000000002
rt0008	102.74880999999998
rt0212	75.99614000000001
rt0537	32.58601999999999
rt1736	62.26396
rt7555	63.10353
rt0894	76.55451000000001
rt6341	46.251979999999996
rt7165	45.82451
rt5309	61.44414000000001
rt1784_x	54.245659999999994
rt8273	47.83596
rt4769	53.78450999999999
rt0711	54.00912000000001
rt0601	83.47515999999997
rt7574	43.35556999999999
rt7050	50.14182000000001
rt4822_c	27.11954
rt4822_n	27.11954
rt6242_c	48.56007000000001
rt2682	73.19385000000001
rt2147	34.488299999999995
rt5811	91.41911999999999
rt5873	25.14462
rt6727	23.1114
rt4541	58.13787000000001
rt2839	92.11001999999999
rt4016	41.302170000000004
rt5402	49.10122
rt1991	60.76390000000001
rt2202	34.47477999999999
rt8160_c	127.80011000000002
rt8160_m	127.80011000000002
rt7726	67.37491
rt7263_x	150.92321999999996
rt0738	79.25659999999999
rt5360	43.116310000000006
rt8482	87.89155
rt1406	36.35586000000001
rt4609	41.39595
rt0736	29.246640000000003
RT11990	60.03755
RT12976	58.48091
rt6068	74.79632000000002
rt7720	44.363110000000006
rt8055	64.35916
rt0235	52.87432
rt3591	52.40551999999998
rt3595	44.93423999999999
